,IL12A,IL12B,IL2,IL10,IL6,IFNG,HMGB1
TCGA-B0-4847,0.3289007603813969,0.3833304709228171,0.314464694677632,0.20070991224344487,0.1644581661256177,1.4010101025995099,4.6383621984407695
TCGA-CZ-5451,0.1231997807531265,0.08208851588884024,0.025819678415142062,0.24352808839476184,0.45536128562408,0.3206033466651417,4.501843806189521
TCGA-CJ-4641,0.16200855392516053,0.2742809681243485,0.3968775857119727,0.7229536889328607,1.3909230747288668,1.313367144905595,4.756816648739234
TCGA-B0-5710,0.4214783313769464,0.053256410378582295,0.2074436117874704,0.1890006661160392,0.1705068360818192,0.22710685180649315,4.889668599543133
TCGA-CJ-4899,0.19946915086092765,0.13206482359912575,0.047942290566882484,0.6597736059627295,0.8706229890307084,0.1420559277140824,4.753666206062234
TCGA-A3-A8OV,0.2398933673204447,0.010673570972530971,0.026194191685816503,0.2841253181847262,0.09675571936147916,0.2654322743525289,4.7785548625447465
TCGA-CJ-5676,0.1370274425205321,0.04186990084970557,0.0345245056408554,0.14111906452501818,1.6424682323937736,0.03174896893772984,4.509339200892914
TCGA-MW-A4EC,0.2621977313273249,0.15341229025515166,0.07300596814516094,0.2929321974236962,0.2475059858270448,0.1103346420026846,4.888331991413008
TCGA-A3-3313,0.21651976709868315,0.0,0.0,0.2711452726591257,0.2874481579813548,0.07266659142586626,4.123561178593121
TCGA-BP-5199,0.3052382544383493,0.36372181196299935,0.07112518251731878,0.6719508858113202,3.235449325751505,1.73179395082122,5.031850835295306
TCGA-B0-4834,0.10446414450415573,1.9807069582120544,0.0,0.060776684345247835,0.16787691612188946,0.02002206230743396,4.2161256280941055
TCGA-BP-4994,0.10469114601823874,1.3089632387081391,0.014070686959750537,0.5240809912814229,0.6285104157088193,0.2822616339555766,4.240404487094304
TCGA-CW-6088,0.15384172978946148,0.021013807511588288,0.0,0.2523548544483624,0.25797077010150443,0.13721309228124318,4.9151064248606975
TCGA-BP-5185,0.03404744195177538,0.0,0.0,0.05233749870641476,0.2632023698642608,0.11102333167025018,3.615481216066736
TCGA-BP-5196,0.7217639407858565,0.27715315113519395,0.06503633931205595,0.9936933166472042,1.1301091910283323,1.2447333999317751,4.368485344285781
TCGA-CZ-5452,0.1211875184025785,0.3589920702984927,0.3014347728585712,0.6403349545742701,0.10908879459732868,1.4583220596247195,4.322804083566856
TCGA-CJ-4882,0.2654583217921404,0.4984240514334721,0.4059506472705987,0.5755402708916745,5.240860449061366,0.657359999869797,4.649125224882751
TCGA-A3-3351,0.3355957196667645,0.2095083504997836,0.15079624708128056,0.8970593909988649,0.17519082501213992,1.7991061836565638,4.7654135182620525
TCGA-A3-3363,0.08192648364742572,0.04597279272547655,0.09298712116038653,0.6461218846795316,0.2388306890395744,0.11853361526472846,4.734582825726445
TCGA-B0-5691,0.08884636546228109,0.05317488390318435,0.0,0.4917654465153466,0.5118503969847505,0.2003060558868606,4.7037774292097385
TCGA-BP-4770,0.2484406562191141,0.04599935689814723,0.03257984704044965,1.7778387789968604,0.8051521575732905,0.1575705126014959,4.149734478287132
TCGA-AK-3447,0.015266518497661263,1.2952069304625962,0.0,0.031314959453644896,0.044697759373737794,0.0,4.425072426891666
TCGA-G6-A8L8,0.17111088280133213,0.07625005151138545,0.054169754651328166,0.10535463216921556,0.19516293159977252,0.07413172130708362,4.870690159176895
TCGA-BP-5001,0.2391287950414805,0.1477367144833983,0.06619452347462347,0.20228003944382625,0.6713019135316348,0.5173783712888775,4.492103776001378
TCGA-CZ-5466,0.05239714498896027,0.07677240838109232,0.06786339710991983,0.2780167829185228,1.4348718144146833,0.06246504308482021,4.7236205313742
TCGA-BP-4998,0.2452961242292004,0.2912089211278832,0.10947852525496342,0.4059347823306366,0.686278777783581,0.6594144380607339,4.692181035321285
TCGA-BP-4789,0.15257100043005675,0.05444875967575138,0.038597128698477125,0.4602852478158687,0.4350441536728464,0.05292502735185843,5.048899972135351
TCGA-B0-4688,0.2199503659094449,0.026095902119876054,0.0,0.5695776416165033,3.682334380581648,0.09620832686833897,4.340169928408169
TCGA-BP-4160,0.3379034447898058,0.3644242382093742,0.03607855881915527,1.248098028097957,1.6301492621056508,1.9316979905325475,4.891130961824857
TCGA-B0-5108,0.3982381479671763,0.0646493966911077,0.4956154309466427,1.2959504431801836,5.51893609512903,0.7444096949297184,4.487562187830749
TCGA-CZ-5464,0.2286029704213381,0.6014197923193718,0.10062114792054123,0.5690722297484148,1.4465146047369153,1.2790667371432782,5.065767224723727
TCGA-BP-4969,0.1314544313029927,0.007801120989694985,0.05676969920271796,0.240789066399804,0.5128732615479665,0.16723833470404506,4.4766384503640655
TCGA-B0-5106,0.1569979932231466,0.06452226633640494,0.1332116732277623,0.2747381899927325,0.8774068558224727,0.7239632998764982,4.6244283642872235
TCGA-BP-4777,0.2290209006402353,0.4355761017362305,0.15581387233374874,1.4338847042058205,0.6370498531591893,1.340508296838104,4.8230024746129265
TCGA-CJ-4875,0.19569996431404896,0.07051685126805439,0.07446517059895258,0.4746353733415701,0.3526875929048941,1.4260271539488771,4.960212204899895
TCGA-BP-5170,0.1400109014212244,0.07691978336089424,0.04793019706682145,0.3420396712396521,1.9787335716870984,0.022215096679570227,4.317023671432842
TCGA-B0-4712,0.034959098738454104,0.025911382993867454,0.0,0.07120413725532485,1.5109997985607473,0.05808232732292281,4.564872331195331
TCGA-BP-5176,0.06501782070575053,0.03467855120504662,0.05104727664380114,0.1837552308075768,0.9130806999443599,0.1793288508663975,4.4057002785828985
TCGA-CW-5583,0.0876380864528681,0.1479231600743474,0.01818727955464813,0.28981573224435186,0.3420866833830636,0.246689900507794,4.7319425820547885
TCGA-6D-AA2E,0.01676683004561895,0.0,0.1460747696528088,0.3116446561725998,0.8255663366773653,0.05541438871688355,4.263220446683328
TCGA-BP-4327,0.1565242365846206,0.037105418144166534,0.0,0.11346621437886355,3.343745876636287,0.10275555444130853,4.595211665325764
TCGA-B0-4811,0.21110395470405866,0.2322161137887392,0.02057442505131343,0.1763357814408762,1.012669337024862,0.5081915780722059,4.70335288117047
TCGA-CJ-4871,0.04394922404796711,0.04862930274976846,0.05976107196813791,0.2035552098656357,2.684533534808736,0.1422365733905673,4.888673438636794
TCGA-B0-5109,0.5314003752673561,0.06761782870378316,0.0714078119200678,0.33153414356603456,6.418269688188403,2.8849021625987583,4.7861942087197455
TCGA-BP-4352,0.2726701160137341,0.13595015597095902,0.0,0.14702178139907082,0.7432857870574721,0.13692034390120614,3.9341307256409563
TCGA-B0-5694,0.06569642812506601,0.012362584275390458,0.0600032769748267,0.2536281678387661,0.5339478561491067,0.23336448019530515,4.5351619184971135
TCGA-B0-4818,0.3061823292091642,0.08676600788212634,0.07808582095816995,0.2778406164090372,0.6795082676900548,0.4411346605883978,4.867114980127129
TCGA-CZ-4859,0.10071562631689568,0.03176196424457969,0.015761176693856373,0.1448858040125497,0.15429626807994853,0.057093170767703434,4.828107366100207
TCGA-BP-4999,0.1462441716951577,0.06438030713489304,0.02923780406352825,0.4240276166668433,0.054853967772220034,0.05327486571530282,4.741754729538483
TCGA-BP-4985,0.21593215772674346,0.04740141298606435,0.06639149977372569,0.4218995414275463,1.2089758325557136,0.14817440315625915,3.9339021005260095
TCGA-AK-3460,0.12400364711618395,0.05366071835104902,0.06591816872839955,0.17918018848948786,0.12233719807250013,0.22873106706418714,4.8406721174086185
TCGA-B8-5546,0.10597222758572776,0.02302846976093324,0.0,0.032043794752645106,0.060660970596612684,0.02607321722100788,4.358180397381914
TCGA-A3-3359,0.4221630517980965,0.06639027127383541,0.08147436691929415,0.9164242913706953,0.2991621377573385,0.80510336568534,4.767604569707396
TCGA-AK-3445,0.3291528008704685,0.12550449070594394,0.22427942781244234,0.3622768589085964,1.2900402853079238,0.6633469039592091,4.316280973268565
TCGA-BP-4982,0.27789974172840753,0.06328816727611218,0.015875513675823048,0.4860618766742275,0.3908706453190354,0.2547682359377447,4.716384717909382
TCGA-AK-3426,0.8306343430166813,0.2695377787810824,0.3258776218739909,0.6670420282253896,0.3802194212551992,2.420585629064716,4.4526646520561055
TCGA-A3-A6NI,0.14310207166553415,0.05864414767586794,0.06194188218432362,0.4565674452820301,0.5832871910701812,0.11184352696789973,4.59849887123518
TCGA-A3-3352,0.2333647028252744,0.21176228436579453,0.07040657050768395,0.4696652948875058,0.3757759023641985,0.2656396699478238,4.920355384646356
TCGA-CW-5584,0.037970678381691735,0.0738823469712984,0.02319312581270876,0.19747695443227412,0.8808313701993785,0.1623535800989083,4.574198028172433
TCGA-B0-5084,0.1664528583095038,0.03784099285836609,0.0,0.14257155775411026,0.7793827258122692,0.3392222876247001,4.866459332497574
TCGA-DV-5565,0.14586825850345314,0.02807836605803786,0.06831532917003585,0.3288820297980448,1.2032454301967788,0.08324774383867539,4.828255290937731
TCGA-A3-3358,0.17249425605876606,0.0410658650338465,0.025469115971231502,0.1903772871731504,0.2306808888772709,0.09146525714927377,4.338843167676105
TCGA-AK-3433,0.0,0.791576123908299,0.0,0.0,0.3509717167087506,0.027852999338316944,3.9860638308981895
TCGA-CZ-5986,0.1040636637608162,0.1749819947106,0.06412793534837466,0.5863247722949204,0.3729441625904674,0.05902068446855323,4.565676182299906
TCGA-BP-4766,0.08516956245605163,0.007184659325380112,0.017662944224275026,0.4011515540953363,0.41479727085651297,0.06387307324728911,4.579429688705539
TCGA-B0-5696,0.08303682355541041,0.03123581086544603,0.0,0.1858416992874924,0.5745620367315474,0.2310025151399927,4.67580610365935
TCGA-BP-5008,0.3019334292705238,0.2516874509216909,0.09602092111448274,1.2910395501564953,4.9461139281719735,0.3963109066943665,4.647696617429453
TCGA-BP-5187,0.15057253424649916,0.2790145537480691,0.10461555674819033,0.4226360267020583,1.1150535066813372,0.4281149592196707,4.51929268712481
TCGA-B0-5711,0.23053027728589914,0.035087840977782205,0.0,0.3109842996104498,0.3882685868056461,0.047516817056751655,4.701006253072238
TCGA-B8-A54E,0.1327635715013574,0.04495849964244356,0.02789760146982401,0.24826842640385605,0.07423202367428243,0.14747565010836622,3.5553359098178543
TCGA-CJ-6033,0.21328913602992852,0.04910661371515173,0.0,0.08133435867448416,1.0445353224734413,0.04459658440996589,4.35148659884266
TCGA-CW-6087,0.11681821098645508,0.11302096480055132,0.0,0.09343994833948337,0.26099070341285663,0.03101734803387228,4.34156883981272
TCGA-BP-4795,0.06077514453976492,0.03025632630172417,0.05550030381400199,0.3820882145117084,0.9136545111271764,0.1323588564122576,4.8158115511335975
TCGA-B0-4699,0.3097705820663948,0.5136589850850934,0.0,1.2874358004304922,2.7863699991960544,1.7143750933240196,4.622485462703795
TCGA-BP-4972,0.10320327383577613,0.04666507794801457,0.012944305785971486,1.706558892695964,1.6052027319858169,0.2714293537043691,4.469730579076882
TCGA-EU-5904,0.3609978886285971,0.008394018043246597,0.17578654590087545,0.8788832595242464,3.293811645727033,0.1277556348876585,4.652306696808417
TCGA-A3-3362,0.2264886375592661,0.08786656611369899,0.0,0.5461599971750346,0.7035480396603804,0.07502821018352214,4.654468119165603
TCGA-B0-5085,0.2453313825738938,0.026695640949685788,0.10675362108293444,0.13170487048685692,1.5454999158140106,0.3586658810005318,4.323695838642991
TCGA-A3-3370,0.35169740973407426,0.25177214649777363,0.13549131080433455,0.5562060597792541,0.12268353916041615,0.8909340253665923,4.232822011247396
TCGA-BP-4332,0.16929390242058354,0.06064326603479948,0.06405094140072326,0.4966301662004346,1.660210199989863,0.18779775519611008,5.565510197729899
TCGA-B8-5164,0.2183516672141688,0.08127384105190642,0.14697034313411153,1.2963457228872772,0.12462382441847165,1.6483324436814493,4.472128510369423
TCGA-BP-4355,0.26112801224246096,0.054145429351891,0.04467964791150485,0.4673606744733679,1.8960269736305435,0.08106006872352403,4.8425285699879845
TCGA-AK-3450,0.1646313773998404,0.00917448749519248,0.0,0.11122378666383304,0.5624171881132004,0.21297336321968047,4.71259826963305
TCGA-B0-5081,0.2815123472482313,0.3117524136931055,0.3890022069016777,0.6154035153641961,1.2259337281978009,1.5643863473422637,4.7240491452099365
TCGA-CJ-4868,0.19224147465016966,0.11469749175475308,0.10332165214180478,0.7141557994437715,3.8691078211431713,0.9920690091021156,4.637613989750932
TCGA-BP-4349,0.3370911542154643,0.03263589132772113,0.0598244778035179,0.08932498004669735,0.3928097719362079,0.10808305867595933,5.0351547098009375
TCGA-CJ-4885,0.14364167829848834,0.0,0.01953477968204637,0.2355823074155034,0.3973004145893241,0.12124289092725472,4.910808245037519
TCGA-B4-5843,0.04134126287364855,0.02051174443780257,0.0,0.4433685513778282,0.20522661582558505,0.04608480764331144,4.922686678676269
TCGA-A3-3373,0.11923438693228187,0.0,0.0,0.2894181728444625,0.060013251386990075,0.02943865925441632,4.504420859754272
TCGA-B0-4842,0.12280251213004105,0.011790166608081592,0.0,0.20025752944977412,1.4605079746172367,0.7869691051554555,3.9166521834702097
TCGA-B0-4846,0.3747845821477932,0.3067895450659344,0.14053515759809307,1.1259374466150542,1.014180660185963,0.9257663066564036,4.8893089430395085
TCGA-CZ-4861,0.09257120828486767,0.11317497683079558,0.09371925981532543,1.2290575562309731,1.651544962885124,0.5176647316669355,4.592026713792039
TCGA-B0-5098,0.5020123369503482,0.029276697773307988,0.018129292846701475,0.040703832391580236,2.6349409743097585,0.2877519197890576,4.786619158419796
TCGA-B0-5110,0.2771876724346799,0.09994870643989301,0.0680135462166695,0.2958088040821686,1.4816736092326643,0.35712984727018376,4.978332076525375
TCGA-BP-5177,0.1877499223196178,0.06340290398187548,0.0,0.14731556919507213,0.5228674054176609,0.2499152447006492,4.707622204809296
TCGA-AK-3429,0.22392161734287547,0.13651476946162575,0.14016713552661664,0.9695206992636828,0.234608279829766,1.781244846802183,4.867528648041358
TCGA-B8-A54G,0.4495971488306129,0.1983261567757164,0.08488271809050357,0.7533250324813239,0.0465270794101281,2.8551300419131547,5.090097239806629
TCGA-BP-4784,0.03791584294096252,0.04655080479264912,0.0,0.35009389736949936,1.0234341516260004,0.02129086013134874,5.129693728364378
TCGA-BP-4790,0.17502366466969485,0.6389008918254906,0.0,1.2141409147999362,0.8653221646436339,1.5741063889692015,4.587958336639501
TCGA-CJ-4904,0.2948848640205903,0.15278007482881198,0.030268746027092886,0.3446917295807401,0.8363248225169162,0.34789911613078456,4.844091794332604
TCGA-CZ-4860,0.10197891557993034,0.0077864842391283,0.0750692688043678,0.5317568152361086,2.202786572325125,0.13506271462885786,3.858803171544072
TCGA-B0-4828,0.09721679040790107,0.11881266284566605,0.2771541451909134,0.1477484841649934,0.774180141221288,0.3910403565887627,4.8286835973799525
TCGA-B0-4833,0.1603600241807515,0.09431954435987508,0.16230273315943955,0.03835847201671537,0.5368414409848192,1.0202712264442813,4.780993404022298
TCGA-EU-5905,0.23943871042477105,0.10597632478702072,0.0,0.0928801279376434,0.355826785229478,0.061010046838069015,4.032884444940883
TCGA-DV-A4VZ,0.1494311848028271,0.03138247760195086,0.02586045656543112,0.029225495466642788,1.033284360507961,0.0,4.8906573755810685
TCGA-AK-3427,0.3741991208413627,1.6754412608435318,0.06525833058747521,0.10906878801436017,0.05895356535647622,0.02030008401045048,4.896492315798344
TCGA-BP-4983,0.3814712318872524,0.1763460045712657,0.0897163026482554,1.022078825654712,1.8847094911274973,1.9415533589878315,5.175910349485479
TCGA-CJ-4874,0.18472993684996572,0.05874612924204541,0.04166140888733589,0.3298811188306195,0.21220601105620399,0.977474052257195,4.994916367184566
TCGA-B0-4707,0.07311449270988629,0.02744424078871436,0.0,0.2481116218214965,0.8435638454391552,0.6669521048287053,3.8176277225331225
TCGA-CZ-5463,0.2863042894650468,0.11558159545691793,0.016401906462218403,0.26365869525130703,1.2352784793868894,0.029995465548126488,4.680674161998776
TCGA-CJ-5680,0.43032094644404345,0.12125520250188696,0.02212345974976794,0.3656810792601807,4.270141333316477,0.040392996261836116,4.425089728486505
TCGA-CJ-4893,0.2754140613417732,0.07744359687781341,0.017736396395640678,0.6349028098605601,0.5342975830599744,0.6491273176580061,4.702062897046165
TCGA-BP-4760,0.16330095322877652,0.0,0.0,0.2503851681782209,1.7766747221680248,0.0381042585069316,4.593554403254234
TCGA-CJ-4643,0.2014420199623143,0.2747429254610336,0.08067336828939227,0.2864260125864926,0.4575995375543251,0.2922598774012815,4.910328925650087
TCGA-BP-5202,0.09702211551603672,0.02008269246815032,0.016537571156493302,0.20164646754441826,0.2994868761627177,0.07444955330479787,4.577031345250403
TCGA-BP-4164,0.2513315956717127,0.05310557282407051,0.06523905584947969,0.1436252614078528,0.2480949769992402,0.2779751152798582,4.754107274269764
TCGA-B0-4817,0.10937102082461636,0.03553818177243774,0.29351836812716925,0.2026987522638009,2.967620794301253,0.27176819833574084,4.565527801585978
TCGA-B0-5713,0.2720133984763285,0.01629112645664957,0.0,0.18235918854694813,0.7949233599824408,0.6591987993811481,4.7605906302516745
TCGA-B0-4714,0.4293980689858667,0.10478764143870202,0.12821611064290922,0.7057119422044693,0.2399595569271221,2.23966602333217,4.865704892080204
TCGA-CZ-5457,0.24768532194359466,0.04906942978738594,0.0,0.12391353054693426,0.4604241730278156,0.15320569358241748,4.873763177911586
TCGA-B0-5099,0.22682798931662826,0.01803562450832018,0.0,0.1672514093655327,3.439055606932679,0.08001988049730005,4.287877465243683
TCGA-B0-4815,0.8706156053537162,0.09755002310233847,0.02060359861639489,1.339024086667179,4.442262199217684,3.0382970112842096,4.680924677405319
TCGA-BP-5183,0.31134601651733124,0.11388474338225398,0.0713048931323478,0.3635999039493219,0.15005297779809398,0.828473788660833,4.127104467607018
TCGA-B0-5120,0.10303698830138472,0.1258703573548557,0.0840428014332538,1.9193879021900055,2.6338798290714074,0.11458424190206473,4.621029002082788
TCGA-B2-5641,0.10768833177966768,0.2497062290862392,0.0,0.3558659765585807,0.26144244461038346,1.3693844657967895,4.1452238235898395
TCGA-A3-3347,0.4154518988781956,0.06944662190874057,0.0733365275167992,0.7970307327991449,0.9769606554546392,0.9337717812358446,4.366475884308389
TCGA-A3-A8CQ,0.12729062423029702,0.10531021371555953,0.0,0.18575571207200656,0.11215613658820643,0.1414254333123184,4.7777135569407525
TCGA-CZ-5470,0.20032857047790734,0.012647158676604956,0.0,0.594595052601288,0.7747225638116672,0.042558555094684,4.9423493640470975
TCGA-BP-5006,0.11033616523471472,0.014051632506244485,0.017315734615012145,0.21052740616346413,0.319800689636322,0.1661055198125634,4.709862296063528
TCGA-A3-A6NN,0.2259253685640218,0.06508617595910626,0.04618701777451554,0.12700133435099245,0.21207568799885226,0.3265937216035789,4.588240556223706
TCGA-CJ-4892,0.3031834155860861,0.0506763235388127,0.06226665352063046,0.4322283562216256,1.257896343911329,1.7787135057231838,4.827498408643414
TCGA-B8-A8YJ,0.2244992321444328,0.0550236045211314,0.18179086545571893,2.593551431401934,2.8530848946748883,0.025206173408107636,4.698297755006329
TCGA-CZ-4863,0.18691964265887484,0.04237884966114303,0.0,0.16206667034735964,1.6361669161107164,0.0,4.959168110341954
TCGA-B8-4151,0.15208486271405008,0.03196322705109017,0.0,0.20958179286614506,0.15006026745842305,0.02421688103175669,4.569255032311492
TCGA-B2-5633,0.14445516630068236,0.20867198097139414,0.054360011911102415,1.0457357337341533,1.042040373426428,1.0900905613810488,4.477009194940557
TCGA-DV-5576,0.10843084641534256,0.024747444539046846,0.0,0.034427736447276376,0.994794626071668,0.0,4.8010312219475475
TCGA-B0-4845,0.19757113093758166,0.0,0.12325247093672193,0.11200448428902872,0.9600903533610474,0.046526467878887263,5.113936743201013
TCGA-G6-A5PC,0.017162450021434385,0.012700353734323669,0.031136528495802663,0.06952208479712818,0.17605907955228733,0.3340709685726634,3.838762322192943
TCGA-CJ-5682,0.06090836805225273,0.06735267250293593,0.05562218609062864,0.12293506036639468,0.3399776436430873,0.4060040379988512,4.945555453093298
TCGA-BP-4995,0.21309304950086005,0.9982803178665576,0.028586434222867742,0.5667258235977108,0.5933070291805445,0.2546531792948463,4.458602668571263
TCGA-A3-3357,0.04631413136630457,0.08769483302875081,0.0,1.2092606467061613,0.5170494953397438,0.4898889128507238,4.230804689318424
TCGA-BP-4176,0.2715926633756686,0.2201079286174791,0.4314401474188808,1.6262171004662866,1.6528222496912386,0.279171190706411,4.793727526139522
TCGA-BP-5174,0.05500553110711177,0.008261549328799878,0.0,0.12191553609356699,0.08584527841134415,0.2729677420516741,4.099250408323236
TCGA-BP-4345,0.2660854617265068,0.04093277913131997,0.2616186603309593,0.8762173551984453,4.267911359374788,0.273524420402196,4.768843810412676
TCGA-B0-4700,0.2175792827316628,0.33410020173578514,0.1142777102118823,0.93661416283963,3.478599389642113,2.05327929127092,4.578432906897572
TCGA-BP-5186,0.210511105215274,0.10493780337226104,0.0,0.3509925590740343,0.3635162223442155,0.3218863979282271,4.702037525938748
TCGA-B0-4852,0.2082399596771776,0.1129277843349552,0.0517570047993357,0.3549738429304158,3.216016126579756,0.4881974339349642,4.904199919300785
TCGA-CJ-4900,0.29933155164904435,0.1030889671377663,0.051792685882470886,0.5613044578804482,3.3757818670799398,1.2076835688189125,4.737445150501474
TCGA-AK-3440,0.09726473562781106,2.1321998424136845,0.04019764671546144,0.1633472843405579,0.4983477847805939,0.036971844944987765,3.7318042665509266
TCGA-A3-3308,0.1502199369696864,0.1890975588812996,0.10131253874539972,0.4653903625071479,2.337026052468195,0.0705637034564475,4.703798595901498
TCGA-A3-A8OU,0.4837971281280611,0.03897541483663712,0.02416597090082445,0.2052622824017636,0.7761751107146038,0.16883388875975955,4.54551633567241
TCGA-MM-A563,0.19056696878454693,0.5467774009903963,0.3056606523960351,0.535109042091642,0.5385448021700501,0.8226623948553421,4.871848058335492
TCGA-CZ-5455,0.4275035927529126,0.11414303846597315,0.013888898220041421,0.6143204093807668,0.3471622210971173,1.4921107998729632,4.498540030247123
TCGA-B2-5636,0.20250974220416326,0.0,0.0,0.5249047667677764,1.09507843242365,0.06286967024125406,4.812435741535968
TCGA-B8-4148,0.5226857642243651,0.11847902784029392,0.11266555251206305,0.5901982549038558,0.13309590845171934,2.445588654188985,4.870925949019
TCGA-B0-5400,0.03493047878240828,0.0344179099644044,0.06305897338452679,0.3539239234490875,5.9253715716282365,0.4390809125426197,4.051718839012682
TCGA-BP-5180,0.04995377036209973,0.1154335817779218,0.14112818827974036,0.4700552070288018,0.4813117221754379,0.2351468377873724,4.265648348896443
TCGA-A3-3317,0.16933243115341232,0.2585814682143075,0.0430252354315701,0.692891210156181,0.2880943741966757,0.9289364558423046,4.6402441664087455
TCGA-B0-5698,0.12084966870479776,0.20243123131516005,0.2619665479482161,0.4910960232253909,1.504811055624215,0.4368665217579233,4.624137383182903
TCGA-BP-4787,0.08679958162652544,0.04645922076926723,0.13343281303141954,1.1474058935439428,2.7393111297357597,0.3748983473257417,4.074386108372371
TCGA-BP-4326,0.2315036969152311,0.03814494965550586,0.01894968803949105,0.5198690299790238,8.347408324732587,0.01741870176652854,4.166688868648324
TCGA-B0-5100,0.03765438013665392,0.0,0.022998945267959123,0.025994980159067385,2.9547359461419345,0.25329039276165943,4.894486987218515
TCGA-BP-5175,0.08766745585704606,0.057282491544432386,0.020451664632079036,0.12279847113705765,1.1404940078862098,0.33608971628907514,3.4931785392116512
TCGA-BP-4775,0.1304160459227017,0.1887890536961115,0.0609044834205031,0.6349872594780029,0.6976744055952001,0.307648194807716,4.9316943785363545
TCGA-B0-5088,0.2352545554693929,0.3708713983385611,0.2710064460525009,0.9360858311594252,1.0872112456961025,0.34813409622750635,4.421411705823762
TCGA-BP-5194,0.16870902500097346,0.07364989356598968,0.0,0.3970419956296645,0.4323896157566692,0.06966031942208495,4.781270865971709
TCGA-BP-5181,0.0569123163964995,0.0422656157284508,0.0,0.10392979425992044,0.2321222194776744,0.09409022407552753,4.642942586699592
TCGA-B8-5165,0.08472924307490358,0.09696642945156994,0.017569490915283717,0.8062138523516272,0.6867578949548845,0.032120005805177904,4.808858520852906
TCGA-CJ-4894,0.5102770086966948,0.33700344903304114,0.019792531868385036,0.5079159451062615,0.12386749948172232,1.9890184757957965,4.972905319742852
TCGA-A3-3329,0.31820627475869123,0.1085499584634546,0.13278160795477348,0.6022850736486471,1.592676586210361,0.3566741922617655,4.7609609504347965
TCGA-B0-4698,0.8223813106662332,0.03642791562674075,0.03595850130836815,0.4778153716296831,2.049425085193912,3.39479101678684,4.922535254375836
TCGA-CZ-5982,0.05692584619000157,0.03391909641813884,0.0,0.058674370485729876,0.5145747080650787,0.094112308246156,4.965173990848504
TCGA-BP-4797,0.08942622045802752,0.3059589655045693,0.06575366416001778,0.6900573141357541,0.26515128185480913,0.5465058789822739,4.0607972678004165
TCGA-BP-4354,0.18519465361169926,0.12798816477711447,0.08736259271544412,1.6839797583306668,5.471267940631472,1.0095054511742323,4.4146248621215936
TCGA-BP-4964,0.18576339595366012,0.12126485572292715,0.07988913130987564,0.30842777269819,0.7880448472302437,0.5359105370203788,4.5857625559740995
TCGA-CJ-4887,0.2721344732488041,0.2987454116265921,0.17140070788845435,0.6920145209162454,0.18454134645548256,1.5635354094456448,4.647114866647901
